Event based TLM
Project: RM219
Fri Dec 05 20:25:41 2008


-77.983290	-79.347510	-76.557699	-77.540668	-75.323224	-74.801100	-75.514388	-75.605950	-74.177424	-73.906804	-75.397509	-73.353966	-73.914004	-69.891488	-68.449158	-69.047382	-69.223774	-66.161778	-68.406873	-70.999290	-69.590880	-67.505522	-65.944850	-65.495483	-65.947492	-65.885279	-67.048549	-66.300052	-67.576237	-65.243532	-66.162267	-65.255545	-64.994589	-63.945702	-65.668309	-66.033852	-68.056953	-68.302730	-68.152070	-67.238818	-65.835276	-66.675467	-66.489391	-66.130612	-66.459555	-64.708227	-65.946543	-66.368840	-66.029995	-64.541348	-65.070352	-64.212547	-66.395986	-66.582111	-66.583832	-65.909798	-66.155998	-65.548863	-64.756153	-65.586102	-64.264960	-59.288138	-59.438618	-57.921075	-57.850467	-56.734128	-57.434886	-56.895491	-57.418364	-58.518435	-59.339524	-57.558340	-57.113929	-57.276102	-56.098596	-54.896804	-55.927776	-54.174886	-53.917472	-54.293549	-52.411135	-50.965651	-49.936141	-50.724945	-49.877001	-48.000487	-44.008995	-44.935498	-43.357665	-43.533619	-41.901929	-41.830155	-41.366489	-37.148617	-34.291603	-32.506397	-31.713905	-31.015247	-31.356315	-33.509175	-35.887363	-35.904254	-34.536257	-37.351445	-36.753380	-35.925880	-38.048764	-36.434585	-39.211214	-36.385784	-39.211214	-35.961332	-38.048764	-36.210351	-36.753380	-37.018499	-34.227698	-36.203248	-35.887363	-33.895057	-31.606805	
-74.334257	-71.425156	-72.882427	-71.266350	-69.134473	-67.573205	-68.509044	-66.782747	-69.359210	-68.751118	-68.811019	-68.379391	-69.500784	-66.627693	-66.080123	-66.972792	-67.039099	-63.279759	-65.793631	-62.562979	-62.242491	-61.710420	-58.274040	-61.255148	-63.994642	-61.401909	-62.150912	-60.385886	-64.162195	-62.015341	-64.024653	-65.451549	-65.665912	-64.337981	-65.742297	-64.936285	-66.457063	-66.381589	-65.190475	-64.837317	-62.859178	-65.793157	-65.387300	-64.917684	-65.518725	-63.187521	-62.756253	-64.295207	-63.431974	-63.719054	-61.656999	-62.985703	-62.810617	-60.198505	-61.597026	-60.310854	-60.607964	-59.811312	-60.406345	-59.839030	-61.889144	-58.435343	-56.538451	-55.168378	-52.666910	-53.088126	-52.028441	-51.604939	-51.364923	-50.102245	-50.317641	-50.873208	-51.417857	-50.011026	-50.159826	-51.650546	-50.255714	-48.832784	-50.598582	-50.032846	-50.843531	-50.767659	-50.232216	-50.242585	-48.962967	-47.592178	-42.471996	-43.537734	-43.671372	-44.099436	-41.944070	-40.572355	-38.775836	-37.244565	-35.724493	-33.954379	-32.571288	-29.709927	-28.893464	-29.772726	-32.145640	-32.151131	-31.833034	-34.577056	-34.988403	-32.773426	-35.999770	-33.112808	-35.588069	-33.537416	-36.023291	-34.090208	-35.999770	-32.032002	-34.988403	-33.724726	-30.859417	-32.151131	-33.052640	-29.699446	-29.220931	
-71.908387	-71.720296	-70.931435	-70.562336	-68.951718	-67.471134	-67.106080	-66.681979	-67.722157	-68.133320	-67.874881	-66.906555	-66.002413	-61.159938	-62.633836	-61.103314	-63.153884	-61.039221	-61.692224	-60.393672	-62.888202	-60.569905	-61.177713	-61.450117	-62.747300	-59.511851	-59.903426	-57.746201	-59.375477	-56.712114	-58.962116	-58.235115	-58.067525	-57.365169	-59.449019	-59.028196	-59.017586	-59.681873	-61.612285	-60.380397	-60.671287	-60.228786	-60.247207	-62.486469	-61.210589	-61.208730	-62.159514	-60.865178	-60.698351	-61.621432	-59.913700	-60.740965	-59.518242	-61.312208	-59.561804	-62.456186	-62.667150	-63.009122	-61.455733	-60.927599	-59.850970	-57.683461	-55.008984	-54.124992	-55.066976	-54.505162	-54.886610	-55.525630	-54.844459	-55.990170	-54.368667	-52.488647	-52.171742	-53.387895	-52.608060	-52.906154	-52.942709	-52.371690	-52.351225	-49.365469	-46.901594	-46.314615	-46.481412	-48.763047	-45.748845	-43.769894	-44.249015	-42.298561	-42.197399	-42.740052	-40.086642	-38.878681	-38.878496	-40.908567	-37.909431	-36.965678	-36.981532	-35.383488	-33.821246	-34.309067	-32.475710	-32.041888	-33.257229	-35.958023	-36.443577	-33.667041	-35.125087	-37.981834	-35.301178	-38.992414	-35.301178	-37.981834	-35.125087	-33.667041	-36.443577	-35.958023	-33.257229	-32.041888	-33.252381	-31.244175	-31.958163	
-68.566848	-67.856138	-67.969719	-65.368556	-63.918564	-65.189269	-65.308597	-63.997885	-65.055733	-63.901930	-63.767908	-63.055497	-63.561148	-58.271153	-60.306548	-59.432255	-63.386447	-63.358171	-62.175903	-61.271375	-61.216764	-60.961463	-61.835485	-60.360912	-62.565291	-60.172094	-62.172343	-62.773262	-64.637312	-61.482674	-62.780541	-62.620986	-63.980944	-62.249561	-63.422084	-62.471814	-62.645352	-63.551424	-62.887389	-63.497522	-64.219798	-64.486412	-63.391291	-63.548956	-62.954106	-62.297726	-61.795267	-61.391398	-60.877203	-61.889140	-61.062051	-59.642007	-58.373028	-57.793689	-57.140375	-56.680660	-59.131688	-59.138382	-59.208801	-59.288910	-57.947644	-55.684332	-54.307151	-52.533563	-50.698058	-48.472944	-47.043893	-46.556580	-46.594590	-45.646726	-44.321364	-45.355829	-45.653814	-44.420476	-45.224907	-47.912507	-45.588101	-45.313554	-47.240458	-47.009215	-46.869746	-45.806273	-45.219989	-45.954652	-45.165517	-42.799560	-42.158110	-43.368469	-46.852527	-45.867847	-43.586192	-44.375512	-43.026762	-42.208023	-42.055387	-40.476840	-40.306521	-38.697310	-35.098198	-31.497390	-29.214294	-28.158373	-28.458787	-30.530877	-35.393158	-32.117357	-31.386564	-33.579715	-33.492787	-35.365021	-33.492787	-33.579715	-31.386564	-32.117357	-35.393158	-30.530877	-28.458787	-28.158373	-29.956507	-28.687443	-33.704474	
-68.734403	-67.998889	-67.215101	-66.418289	-66.641153	-65.763458	-64.504423	-63.499310	-62.911767	-62.151548	-61.087129	-59.585247	-61.367186	-55.864991	-57.006604	-55.653661	-60.606531	-58.098871	-59.226351	-58.729192	-58.597346	-59.457847	-58.186844	-56.814955	-57.671234	-57.257865	-56.585102	-55.272048	-56.344946	-54.103266	-55.983209	-54.567559	-54.777989	-54.248030	-55.581310	-55.399331	-55.695261	-57.042682	-56.106138	-56.251888	-57.452008	-58.372588	-57.193603	-58.291864	-56.853766	-58.095497	-58.032903	-56.873440	-57.927845	-58.512987	-58.161742	-56.107625	-59.821937	-59.062371	-58.555375	-57.241177	-58.794665	-59.291370	-58.650143	-59.032274	-58.044323	-56.407496	-54.295179	-52.707433	-52.919619	-54.361966	-53.531888	-53.362549	-54.539567	-54.137844	-53.494748	-51.337841	-50.499958	-49.916220	-50.437911	-51.419264	-50.625527	-51.145622	-51.952481	-50.263809	-47.955430	-46.754930	-48.720215	-50.141369	-49.415276	-46.831385	-46.394743	-47.497435	-47.979760	-45.825613	-45.557454	-44.258349	-43.423069	-42.484461	-43.316911	-41.153753	-38.908422	-37.156312	-35.203251	-30.998875	-28.158373	-26.521966	-26.153376	-27.335247	-30.816933	-30.247560	-29.542521	-31.493677	-30.482302	-31.764851	-30.482302	-31.493677	-29.542521	-30.247560	-30.816933	-27.335247	-26.153376	-26.521966	-28.957222	-28.113651	-33.704474	
-64.908442	-62.528495	-63.792768	-63.487561	-62.561972	-62.337306	-62.054426	-61.455721	-61.918612	-62.454080	-60.641216	-59.256302	-60.813190	-54.970465	-56.658860	-56.900345	-61.101987	-57.840472	-60.938321	-60.059140	-60.062890	-59.970569	-59.795383	-60.914579	-58.099427	-57.960529	-56.828124	-58.607305	-59.565120	-60.132157	-61.883159	-61.606716	-61.671005	-62.165386	-60.096389	-59.194475	-59.169690	-60.203106	-59.273920	-59.023553	-60.222163	-60.583295	-60.917145	-61.052940	-63.025211	-60.712065	-60.878051	-59.242740	-58.987161	-58.518200	-58.964896	-57.028552	-54.918120	-55.179891	-55.347499	-55.045328	-55.786947	-56.029404	-55.579345	-56.075597	-57.918996	-55.701497	-53.763017	-52.124913	-49.226419	-47.472873	-45.925227	-45.700580	-45.981489	-44.859710	-44.143259	-44.525450	-46.286664	-44.788001	-45.306102	-46.468243	-45.326837	-47.378644	-46.531114	-45.100022	-47.012983	-49.244263	-47.378863	-45.655699	-49.399765	-47.003831	-45.865827	-47.329186	-47.254731	-46.059507	-43.225918	-41.716240	-41.569516	-41.352815	-38.037062	-37.006019	-37.778605	-35.185347	-34.508851	-32.039416	-28.458787	-26.153376	-25.100406	-25.488325	-27.834673	-29.901856	-28.048276	-29.024999	-29.732730	-28.940625	-29.732730	-29.024999	-28.048276	-29.901856	-27.834673	-25.488325	-25.100406	-26.153376	-29.371975	-29.058439	-34.072848	
-66.393731	-64.936793	-65.968662	-64.990904	-64.091327	-64.755893	-62.975138	-61.825202	-62.442362	-60.810867	-60.823949	-59.405410	-59.297329	-53.688370	-54.384075	-53.664910	-56.161210	-54.147089	-55.751369	-55.965812	-56.004953	-55.605602	-56.883735	-56.300004	-54.558584	-54.479366	-52.969114	-52.901751	-52.851884	-52.127810	-52.510590	-53.068142	-52.624380	-52.514466	-54.320919	-53.287182	-53.451568	-55.056333	-55.221301	-55.602586	-56.418215	-56.119954	-54.905834	-57.317442	-56.728923	-57.157425	-55.889870	-54.933430	-54.397593	-56.304307	-55.737198	-55.414755	-56.384690	-59.451439	-57.305316	-57.391890	-57.579290	-57.781697	-57.551826	-57.434547	-57.478558	-56.392176	-56.055831	-54.849660	-54.567508	-52.989838	-52.556697	-53.191340	-55.018581	-53.590630	-52.010227	-50.638062	-48.976232	-50.108190	-51.127532	-52.373119	-53.253438	-52.988737	-53.469035	-51.627479	-49.407758	-52.374061	-50.976492	-50.529436	-49.903897	-48.539339	-47.890268	-48.645909	-46.984593	-47.275302	-46.624298	-45.120334	-44.535200	-43.625053	-41.578625	-41.541033	-40.092657	-39.465700	-38.097992	-35.300211	-30.530877	-27.335247	-25.488325	-25.065767	-26.434748	-30.657042	-28.579314	-28.149321	-31.744420	-28.715857	-31.744420	-28.149321	-28.579314	-30.657042	-26.434748	-25.065767	-25.488325	-27.335247	-31.687780	-32.149679	-35.914130	
-62.798841	-62.474239	-63.865317	-61.361025	-60.336845	-60.714932	-60.235221	-59.732949	-60.548740	-58.764071	-59.420069	-59.436772	-61.208997	-55.531073	-55.698010	-55.901742	-58.916648	-58.596829	-59.904904	-58.695758	-58.286565	-57.581958	-57.811453	-58.183907	-56.653206	-56.330443	-56.722803	-57.852941	-59.781722	-57.524025	-58.068953	-60.757552	-59.621046	-61.359926	-60.576436	-60.234131	-60.645190	-60.445553	-59.239361	-59.779361	-59.229360	-61.644980	-60.002295	-60.232286	-61.829446	-61.464113	-60.593842	-59.002752	-59.613547	-59.012002	-58.219124	-57.181114	-54.925919	-54.827498	-54.042036	-53.320293	-53.608731	-55.293211	-54.435020	-55.033876	-57.133745	-57.307948	-55.414344	-53.822024	-52.878059	-50.282425	-49.244469	-48.644972	-49.202835	-48.550708	-47.524485	-48.175274	-47.810649	-47.174299	-47.702225	-49.190835	-48.026690	-51.327698	-48.983234	-46.664053	-48.497941	-51.407831	-51.106430	-49.609449	-48.296843	-47.774541	-46.254365	-44.630693	-44.309687	-46.294176	-43.478448	-41.220549	-42.185773	-42.620564	-42.679281	-41.902510	-40.423637	-37.393899	-37.180285	-37.543877	-35.393158	-30.816933	-27.834673	-26.434748	-26.810174	-29.722746	-33.142228	-28.999511	-31.476498	-30.223228	-31.476498	-28.999511	-33.142228	-29.722746	-26.810174	-26.434748	-27.834673	-30.816933	-35.393158	-35.277183	-34.401918	
-65.297482	-63.370321	-64.769324	-64.668568	-64.422471	-62.792452	-61.784952	-61.547035	-62.114888	-59.946715	-60.490395	-59.166061	-60.203151	-59.009093	-52.768301	-57.800009	-54.634354	-54.658242	-54.728466	-54.475989	-53.816752	-53.954351	-55.689860	-54.661812	-55.201131	-54.054612	-53.005639	-51.818948	-51.444752	-51.491688	-50.955925	-51.509441	-51.090493	-51.082403	-53.098538	-52.110946	-52.671769	-54.165058	-54.611125	-53.897358	-54.751247	-55.541649	-54.375026	-55.092842	-54.621932	-56.057542	-56.423490	-54.892730	-54.522439	-56.123333	-56.139415	-53.596261	-54.714833	-56.318939	-56.690834	-57.388738	-58.302248	-57.704112	-56.561562	-57.762729	-57.954371	-58.793001	-57.204955	-56.240665	-57.653904	-57.554306	-57.419263	-56.264541	-55.741410	-55.349565	-53.588268	-52.736200	-51.232195	-51.609596	-51.856175	-53.496868	-51.277403	-51.182208	-53.355058	-52.285909	-51.323771	-51.134055	-49.291093	-48.743728	-45.668017	-43.278159	-42.963400	-45.204046	-48.069332	-45.957582	-44.922532	-43.846418	-44.569690	-43.021877	-41.605436	-40.092719	-39.112506	-36.596075	-35.121091	-33.713370	-32.401742	-30.326044	-29.949315	-30.657042	-29.722746	-31.351658	-34.343258	-31.928126	-32.625257	-33.592573	-32.625257	-31.928126	-34.343258	-31.351658	-29.722746	-30.657042	-30.012425	-29.800608	-32.312461	-31.214343	-34.092362	
-62.228181	-60.010787	-60.907809	-60.733956	-58.309058	-59.941321	-58.339576	-57.711433	-58.257926	-57.599625	-57.908274	-57.410250	-58.902749	-58.998041	-52.703050	-55.989207	-55.585224	-57.116984	-58.801660	-58.028995	-57.383377	-56.334367	-56.529075	-56.158956	-55.030326	-54.781742	-54.838061	-55.979850	-57.690539	-56.241519	-58.090352	-59.051586	-58.707831	-57.989033	-61.224231	-59.216580	-61.236989	-59.836390	-58.586461	-60.082847	-58.789317	-59.973380	-61.159655	-59.272754	-59.975957	-60.321315	-60.393382	-59.491090	-60.594317	-60.054416	-58.095618	-56.472319	-55.163048	-56.169772	-54.614681	-54.364671	-54.441783	-54.368701	-53.937349	-53.998404	-58.181331	-57.310805	-58.501639	-58.016414	-57.102557	-55.753701	-54.449477	-55.139160	-56.921588	-54.836480	-54.257973	-54.247140	-54.233472	-55.163107	-55.593263	-52.862893	-52.502351	-53.555622	-52.636399	-51.241766	-50.597721	-48.202484	-48.054918	-47.783628	-45.003106	-44.519276	-46.808154	-46.598266	-47.598839	-47.305667	-46.281642	-45.415955	-45.967593	-44.255202	-42.535065	-43.149131	-41.827914	-41.087677	-40.165709	-34.792620	-31.390061	-29.542521	-28.048276	-28.579314	-33.142228	-34.343258	-30.173249	-34.410057	-31.393253	-33.262475	-31.393253	-34.410057	-30.173249	-34.343258	-33.142228	-28.579314	-27.992751	-29.695244	-31.665159	-31.681513	-37.991964	
